scenario,mars_base_latency_s,global_timeout_s,blackout_duration_s,seed,global_pre_success,global_pre_total,global_during_success,global_during_total,global_post_success,global_post_total,global_during_rate,global_post_rate,first_success_after_blackout_s,avg_global_latency_s
with_repeater,186.0,500.0,1800.0,87,2,2,3,3,2,2,1.000000,1.000000,232.372754,413.163786
blackout_only,186.0,500.0,1800.0,88,1,2,0,3,2,2,0.000000,1.000000,941.855267,369.975455
with_repeater,186.0,500.0,1800.0,88,2,2,3,3,2,2,1.000000,1.000000,214.368214,409.902138
blackout_only,186.0,500.0,1800.0,89,1,2,0,3,2,2,0.000000,1.000000,939.907005,368.698609
with_repeater,186.0,500.0,1800.0,89,2,2,3,3,2,2,1.000000,1.000000,248.601587,414.722904
blackout_only,186.0,720.0,300.0,40,1,2,0,0,5,5,0.000000,1.000000,795.301701,369.869706
with_repeater,186.0,720.0,300.0,40,2,2,0,0,6,6,0.000000,1.000000,7.760747,374.448586
blackout_only,186.0,720.0,300.0,41,1,2,0,0,5,5,0.000000,1.000000,801.406594,370.183415
with_repeater,186.0,720.0,300.0,41,2,2,0,0,6,6,0.000000,1.000000,9.532650,373.933995
blackout_only,186.0,720.0,300.0,42,1,2,0,0,5,5,0.000000,1.000000,796.301729,368.084757
with_repeater,186.0,720.0,300.0,42,2,2,0,0,6,6,0.000000,1.000000,19.606627,377.777430
blackout_only,186.0,720.0,300.0,43,1,2,0,0,5,5,0.000000,1.000000,797.174797,366.914265
with_repeater,186.0,720.0,300.0,43,2,2,0,0,6,6,0.000000,1.000000,1.878700,374.119572
blackout_only,186.0,720.0,300.0,44,1,2,0,0,5,5,0.000000,1.000000,791.755822,367.465214
with_repeater,186.0,720.0,300.0,44,2,2,0,0,6,6,0.000000,1.000000,489.575322,375.030888
blackout_only,186.0,720.0,300.0,45,1,2,0,0,5,5,0.000000,1.000000,797.608500,369.043451
with_repeater,186.0,720.0,300.0,45,2,2,0,0,6,6,0.000000,1.000000,8.195851,375.145253
blackout_only,186.0,720.0,300.0,46,1,2,0,0,5,5,0.000000,1.000000,798.062549,368.734453
with_repeater,186.0,720.0,300.0,46,2,2,0,0,6,6,0.000000,1.000000,9.718388,374.959026
blackout_only,186.0,720.0,300.0,47,1,2,0,0,5,5,0.000000,1.000000,792.212826,368.556290
with_repeater,186.0,720.0,300.0,47,2,2,0,0,6,6,0.000000,1.000000,16.678273,376.753462
blackout_only,186.0,720.0,300.0,48,1,2,0,0,5,5,0.000000,1.000000,795.824234,367.854679
with_repeater,186.0,720.0,300.0,48,2,2,0,0,6,6,0.000000,1.000000,487.542260,373.272668
blackout_only,186.0,720.0,300.0,49,1,2,0,0,5,5,0.000000,1.000000,798.070605,369.180435
with_repeater,186.0,720.0,300.0,49,2,2,0,0,6,6,0.000000,1.000000,9.638972,374.752945
blackout_only,186.0,720.0,300.0,50,1,2,0,0,5,5,0.000000,1.000000,792.888772,367.544756
with_repeater,186.0,720.0,300.0,50,2,2,0,0,6,6,0.000000,1.000000,5.755423,374.648513
blackout_only,186.0,720.0,300.0,51,1,2,0,0,5,5,0.000000,1.000000,797.625471,369.261895
with_repeater,186.0,720.0,300.0,51,2,2,0,0,6,6,0.000000,1.000000,11.902415,376.564809
blackout_only,186.0,720.0,300.0,52,1,2,0,0,5,5,0.000000,1.000000,787.628415,367.458244
with_repeater,186.0,720.0,300.0,52,2,2,0,0,6,6,0.000000,1.000000,0.129997,372.844031
blackout_only,186.0,720.0,300.0,53,1,2,0,0,5,5,0.000000,1.000000,802.799905,368.654747
with_repeater,186.0,720.0,300.0,53,2,2,0,0,6,6,0.000000,1.000000,15.867739,377.098427
blackout_only,186.0,720.0,300.0,54,1,2,0,0,5,5,0.000000,1.000000,805.238876,371.054153
with_repeater,186.0,720.0,300.0,54,2,2,0,0,6,6,0.000000,1.000000,3.718278,373.506377
blackout_only,186.0,720.0,300.0,55,1,2,0,0,5,5,0.000000,1.000000,799.956856,369.012263
with_repeater,186.0,720.0,300.0,55,2,2,0,0,6,6,0.000000,1.000000,15.416368,376.048749
blackout_only,186.0,720.0,300.0,56,1,2,0,0,5,5,0.000000,1.000000,803.329690,370.809404
with_repeater,186.0,720.0,300.0,56,2,2,0,0,6,6,0.000000,1.000000,8.701684,375.900129
blackout_only,186.0,720.0,300.0,57,1,2,0,0,5,5,0.000000,1.000000,797.326954,367.720301
with_repeater,186.0,720.0,300.0,57,2,2,0,0,6,6,0.000000,1.000000,6.896693,374.651338
blackout_only,186.0,720.0,300.0,58,1,2,0,0,5,5,0.000000,1.000000,797.913309,369.413406
with_repeater,186.0,720.0,300.0,58,2,2,0,0,6,6,0.000000,1.000000,3.068124,374.926493
blackout_only,186.0,720.0,300.0,59,1,2,0,0,5,5,0.000000,1.000000,807.496557,372.583139
with_repeater,186.0,720.0,300.0,59,2,2,0,0,6,6,0.000000,1.000000,21.484275,375.130362
blackout_only,186.0,720.0,300.0,60,1,2,0,0,5,5,0.000000,1.000000,803.379739,368.933581
with_repeater,186.0,720.0,300.0,60,2,2,0,0,6,6,0.000000,1.000000,3.528776,375.170093
blackout_only,186.0,720.0,300.0,61,1,2,0,0,5,5,0.000000,1.000000,797.805612,369.851869
with_repeater,186.0,720.0,300.0,61,2,2,0,0,6,6,0.000000,1.000000,9.508736,376.076593
blackout_only,186.0,720.0,300.0,62,1,2,0,0,5,5,0.000000,1.000000,794.508151,368.389447
with_repeater,186.0,720.0,300.0,62,2,2,0,0,6,6,0.000000,1.000000,12.944965,377.834337
blackout_only,186.0,720.0,300.0,63,1,2,0,0,5,5,0.000000,1.000000,796.461809,368.820274
with_repeater,186.0,720.0,300.0,63,2,2,0,0,6,6,0.000000,1.000000,7.604037,375.303327
blackout_only,186.0,720.0,300.0,64,1,2,0,0,5,5,0.000000,1.000000,801.901023,369.105038
with_repeater,186.0,720.0,300.0,64,2,2,0,0,6,6,0.000000,1.000000,12.755796,375.840354
blackout_only,186.0,720.0,300.0,65,1,2,0,0,5,5,0.000000,1.000000,800.524353,368.861341
with_repeater,186.0,720.0,300.0,65,2,2,0,0,6,6,0.000000,1.000000,9.740674,374.162340
blackout_only,186.0,720.0,300.0,66,1,2,0,0,5,5,0.000000,1.000000,792.008202,367.244794
with_repeater,186.0,720.0,300.0,66,2,2,0,0,6,6,0.000000,1.000000,483.537964,373.197951
blackout_only,186.0,720.0,300.0,67,1,2,0,0,5,5,0.000000,1.000000,797.178016,367.289399
with_repeater,186.0,720.0,300.0,67,2,2,0,0,6,6,0.000000,1.000000,5.776717,376.318307
blackout_only,186.0,720.0,300.0,68,1,2,0,0,5,5,0.000000,1.000000,798.980866,368.748953
with_repeater,186.0,720.0,300.0,68,2,2,0,0,6,6,0.000000,1.000000,12.817426,374.876610
blackout_only,186.0,720.0,300.0,69,1,2,0,0,5,5,0.000000,1.000000,792.433248,368.752084
with_repeater,186.0,720.0,300.0,69,2,2,0,0,6,6,0.000000,1.000000,5.291207,373.372435
blackout_only,186.0,720.0,300.0,70,1,2,0,0,5,5,0.000000,1.000000,797.246059,369.241598
with_repeater,186.0,720.0,300.0,70,2,2,0,0,6,6,0.000000,1.000000,16.471795,375.537512
blackout_only,186.0,720.0,300.0,71,1,2,0,0,5,5,0.000000,1.000000,798.001650,367.429739
with_repeater,186.0,720.0,300.0,71,2,2,0,0,6,6,0.000000,1.000000,3.796990,375.092223
blackout_only,186.0,720.0,300.0,72,1,2,0,0,5,5,0.000000,1.000000,801.765940,369.360317
with_repeater,186.0,720.0,300.0,72,2,2,0,0,6,6,0.000000,1.000000,6.343248,374.641632
blackout_only,186.0,720.0,300.0,73,1,2,0,0,5,5,0.000000,1.000000,806.094253,369.566118
with_repeater,186.0,720.0,300.0,73,2,2,0,0,6,6,0.000000,1.000000,12.218664,374.736674
blackout_only,186.0,720.0,300.0,74,1,2,0,0,5,5,0.000000,1.000000,791.416166,367.742112
with_repeater,186.0,720.0,300.0,74,2,2,0,0,6,6,0.000000,1.000000,11.413289,375.536617
blackout_only,186.0,720.0,300.0,75,1,2,0,0,5,5,0.000000,1.000000,803.341839,369.223070
with_repeater,186.0,720.0,300.0,75,2,2,0,0,6,6,0.000000,1.000000,1.870715,375.406066
blackout_only,186.0,720.0,300.0,76,1,2,0,0,5,5,0.000000,1.000000,801.094320,367.921439
with_repeater,186.0,720.0,300.0,76,2,2,0,0,6,6,0.000000,1.000000,16.456267,376.955842
blackout_only,186.0,720.0,300.0,77,1,2,0,0,5,5,0.000000,1.000000,793.279735,366.167993
with_repeater,186.0,720.0,300.0,77,2,2,0,0,6,6,0.000000,1.000000,0.925743,373.730966
blackout_only,186.0,720.0,300.0,78,1,2,0,0,5,5,0.000000,1.000000,792.341223,368.387341
with_repeater,186.0,720.0,300.0,78,2,2,0,0,6,6,0.000000,1.000000,6.274839,374.127505
blackout_only,186.0,720.0,300.0,79,1,2,0,0,5,5,0.000000,1.000000,793.007460,368.311268
with_repeater,186.0,720.0,300.0,79,2,2,0,0,6,6,0.000000,1.000000,1.863138,375.628107
blackout_only,186.0,720.0,300.0,80,1,2,0,0,5,5,0.000000,1.000000,802.157466,369.314167
with_repeater,186.0,720.0,300.0,80,2,2,0,0,6,6,0.000000,1.000000,4.256425,375.189405
blackout_only,186.0,720.0,300.0,81,1,2,0,0,5,5,0.000000,1.000000,803.685815,369.404831
with_repeater,186.0,720.0,300.0,81,2,2,0,0,6,6,0.000000,1.000000,21.760409,375.103815
blackout_only,186.0,720.0,300.0,82,1,2,0,0,5,5,0.000000,1.000000,794.290854,367.911170
with_repeater,186.0,720.0,300.0,82,2,2,0,0,6,6,0.000000,1.000000,19.843742,375.865221
blackout_only,186.0,720.0,300.0,83,1,2,0,0,5,5,0.000000,1.000000,796.863441,366.555271
with_repeater,186.0,720.0,300.0,83,2,2,0,0,6,6,0.000000,1.000000,13.468578,374.828519
blackout_only,186.0,720.0,300.0,84,1,2,0,0,5,5,0.000000,1.000000,802.266396,371.919909
with_repeater,186.0,720.0,300.0,84,2,2,0,0,6,6,0.000000,1.000000,7.534967,374.414646
blackout_only,186.0,720.0,300.0,85,1,2,0,0,5,5,0.000000,1.000000,801.876307,370.862946
with_repeater,186.0,720.0,300.0,85,2,2,0,0,6,6,0.000000,1.000000,5.161352,373.894819
blackout_only,186.0,720.0,300.0,86,1,2,0,0,5,5,0.000000,1.000000,797.891405,368.422433
with_repeater,186.0,720.0,300.0,86,2,2,0,0,6,6,0.000000,1.000000,20.422811,375.301131
blackout_only,186.0,720.0,300.0,87,1,2,0,0,5,5,0.000000,1.000000,789.457164,368.325764
with_repeater,186.0,720.0,300.0,87,2,2,0,0,6,6,0.000000,1.000000,15.190587,378.184074
blackout_only,186.0,720.0,300.0,88,1,2,0,0,5,5,0.000000,1.000000,803.462597,370.236261
with_repeater,186.0,720.0,300.0,88,2,2,0,0,6,6,0.000000,1.000000,5.113986,375.969270
blackout_only,186.0,720.0,300.0,89,1,2,0,0,5,5,0.000000,1.000000,799.987814,370.591043
with_repeater,186.0,720.0,300.0,89,2,2,0,0,6,6,0.000000,1.000000,8.933357,376.751240
blackout_only,186.0,720.0,900.0,40,1,2,0,1,3,3,0.000000,1.000000,1034.263477,368.175151
with_repeater,186.0,720.0,900.0,40,2,2,1,1,5,5,1.000000,1.000000,481.439682,387.142043
blackout_only,186.0,720.0,900.0,41,1,2,0,1,4,4,0.000000,1.000000,1032.955396,367.969610
with_repeater,186.0,720.0,900.0,41,2,2,1,1,5,5,1.000000,1.000000,10.278390,390.316929
blackout_only,186.0,720.0,900.0,42,1,2,0,1,3,3,0.000000,1.000000,1039.800310,369.139514
with_repeater,186.0,720.0,900.0,42,2,2,1,1,5,5,1.000000,1.000000,25.637739,391.017899
blackout_only,186.0,720.0,900.0,43,1,2,0,1,3,3,0.000000,1.000000,1036.567957,368.808345
with_repeater,186.0,720.0,900.0,43,2,2,1,1,5,5,1.000000,1.000000,467.764485,385.178074
blackout_only,186.0,720.0,900.0,44,1,2,0,1,3,3,0.000000,1.000000,1042.154709,369.208370
with_repeater,186.0,720.0,900.0,44,2,2,1,1,5,5,1.000000,1.000000,480.449794,388.326699
blackout_only,186.0,720.0,900.0,45,1,2,0,1,4,4,0.000000,1.000000,1033.354371,367.616592
with_repeater,186.0,720.0,900.0,45,2,2,1,1,5,5,1.000000,1.000000,2.989518,386.461100
blackout_only,186.0,720.0,900.0,46,1,2,0,1,4,4,0.000000,1.000000,1033.247741,366.839322
with_repeater,186.0,720.0,900.0,46,2,2,1,1,5,5,1.000000,1.000000,489.834000,387.522117
blackout_only,186.0,720.0,900.0,47,1,2,0,1,3,3,0.000000,1.000000,1034.943538,369.406332
with_repeater,186.0,720.0,900.0,47,2,2,1,1,5,5,1.000000,1.000000,12.051611,389.867473
blackout_only,186.0,720.0,900.0,48,1,2,0,1,4,4,0.000000,1.000000,1034.368024,366.892639
with_repeater,186.0,720.0,900.0,48,2,2,1,1,5,5,1.000000,1.000000,474.006687,387.370781
blackout_only,186.0,720.0,900.0,49,1,2,0,1,3,3,0.000000,1.000000,1035.802340,368.477336
with_repeater,186.0,720.0,900.0,49,2,2,1,1,5,5,1.000000,1.000000,477.299279,386.637534
blackout_only,186.0,720.0,900.0,50,1,2,0,1,3,3,0.000000,1.000000,1041.435708,368.754126
with_repeater,186.0,720.0,900.0,50,2,2,1,1,5,5,1.000000,1.000000,480.495107,386.757587
blackout_only,186.0,720.0,900.0,51,1,2,0,1,3,3,0.000000,1.000000,1043.171642,371.156970
with_repeater,186.0,720.0,900.0,51,2,2,1,1,5,5,1.000000,1.000000,8.130362,389.500216
blackout_only,186.0,720.0,900.0,52,1,2,0,1,4,4,0.000000,1.000000,1028.261226,366.734747
with_repeater,186.0,720.0,900.0,52,2,2,1,1,5,5,1.000000,1.000000,488.152923,388.523817
blackout_only,186.0,720.0,900.0,53,1,2,0,1,3,3,0.000000,1.000000,1037.540826,368.783087
with_repeater,186.0,720.0,900.0,53,2,2,1,1,5,5,1.000000,1.000000,0.350527,389.159570
blackout_only,186.0,720.0,900.0,54,1,2,0,1,3,3,0.000000,1.000000,1038.892695,370.048550
with_repeater,186.0,720.0,900.0,54,2,2,1,1,5,5,1.000000,1.000000,482.986224,387.860864
blackout_only,186.0,720.0,900.0,55,1,2,0,1,3,3,0.000000,1.000000,1035.944248,367.481255
with_repeater,186.0,720.0,900.0,55,2,2,1,1,5,5,1.000000,1.000000,23.651252,390.567834
blackout_only,186.0,720.0,900.0,56,1,2,0,1,3,3,0.000000,1.000000,1036.694100,370.471726
with_repeater,186.0,720.0,900.0,56,2,2,1,1,5,5,1.000000,1.000000,482.621598,387.512135
blackout_only,186.0,720.0,900.0,57,1,2,0,1,3,3,0.000000,1.000000,1039.071856,370.030536
with_repeater,186.0,720.0,900.0,57,2,2,1,1,5,5,1.000000,1.000000,1.209534,388.447263
blackout_only,186.0,720.0,900.0,58,1,2,0,1,4,4,0.000000,1.000000,1033.849299,367.596497
with_repeater,186.0,720.0,900.0,58,2,2,1,1,5,5,1.000000,1.000000,485.742197,386.532809
blackout_only,186.0,720.0,900.0,59,1,2,0,1,3,3,0.000000,1.000000,1041.104815,370.650350
with_repeater,186.0,720.0,900.0,59,2,2,1,1,5,5,1.000000,1.000000,18.297223,389.682820
blackout_only,186.0,720.0,900.0,60,1,2,0,1,3,3,0.000000,1.000000,1040.113873,369.820602
with_repeater,186.0,720.0,900.0,60,2,2,1,1,5,5,1.000000,1.000000,2.581257,389.866940
blackout_only,186.0,720.0,900.0,61,1,2,0,1,4,4,0.000000,1.000000,1031.477673,367.958516
with_repeater,186.0,720.0,900.0,61,2,2,1,1,5,5,1.000000,1.000000,493.891756,388.865834
blackout_only,186.0,720.0,900.0,62,1,2,0,1,4,4,0.000000,1.000000,1033.244043,367.768104
with_repeater,186.0,720.0,900.0,62,2,2,1,1,5,5,1.000000,1.000000,476.793274,385.716607
blackout_only,186.0,720.0,900.0,63,1,2,0,1,4,4,0.000000,1.000000,1031.732938,366.062179
with_repeater,186.0,720.0,900.0,63,2,2,1,1,5,5,1.000000,1.000000,0.033226,387.432646
blackout_only,186.0,720.0,900.0,64,1,2,0,1,3,3,0.000000,1.000000,1035.617678,368.732520
with_repeater,186.0,720.0,900.0,64,2,2,1,1,5,5,1.000000,1.000000,484.380916,387.092362
blackout_only,186.0,720.0,900.0,65,1,2,0,1,3,3,0.000000,1.000000,1042.658914,371.091406
with_repeater,186.0,720.0,900.0,65,2,2,1,1,5,5,1.000000,1.000000,0.337588,387.295440
blackout_only,186.0,720.0,900.0,66,1,2,0,1,3,3,0.000000,1.000000,1034.815052,368.999971
with_repeater,186.0,720.0,900.0,66,2,2,1,1,5,5,1.000000,1.000000,476.137343,385.893334
blackout_only,186.0,720.0,900.0,67,1,2,0,1,4,4,0.000000,1.000000,1038.253410,367.551086
with_repeater,186.0,720.0,900.0,67,2,2,1,1,5,5,1.000000,1.000000,8.828444,388.380283
blackout_only,186.0,720.0,900.0,68,1,2,0,1,3,3,0.000000,1.000000,1037.548361,369.319061
with_repeater,186.0,720.0,900.0,68,2,2,1,1,5,5,1.000000,1.000000,488.358676,387.050451
blackout_only,186.0,720.0,900.0,69,1,2,0,1,3,3,0.000000,1.000000,1034.292564,370.258999
with_repeater,186.0,720.0,900.0,69,2,2,1,1,5,5,1.000000,1.000000,487.744703,387.741232
blackout_only,186.0,720.0,900.0,70,1,2,0,1,3,3,0.000000,1.000000,1037.766392,371.711235
with_repeater,186.0,720.0,900.0,70,2,2,1,1,5,5,1.000000,1.000000,0.912923,388.705766
blackout_only,186.0,720.0,900.0,71,1,2,0,1,3,3,0.000000,1.000000,1031.793982,367.685190
with_repeater,186.0,720.0,900.0,71,2,2,1,1,5,5,1.000000,1.000000,484.927168,386.139736
blackout_only,186.0,720.0,900.0,72,1,2,0,1,3,3,0.000000,1.000000,1035.283767,368.024542
with_repeater,186.0,720.0,900.0,72,2,2,1,1,5,5,1.000000,1.000000,479.590752,387.624391
blackout_only,186.0,720.0,900.0,73,1,2,0,1,4,4,0.000000,1.000000,1037.737169,366.258481
with_repeater,186.0,720.0,900.0,73,2,2,1,1,5,5,1.000000,1.000000,483.923501,387.027961
blackout_only,186.0,720.0,900.0,74,1,2,0,1,3,3,0.000000,1.000000,1036.086967,369.289256
with_repeater,186.0,720.0,900.0,74,2,2,1,1,5,5,1.000000,1.000000,489.190940,387.578266
blackout_only,186.0,720.0,900.0,75,1,2,0,1,3,3,0.000000,1.000000,1036.491799,368.880278
with_repeater,186.0,720.0,900.0,75,2,2,1,1,5,5,1.000000,1.000000,483.711978,387.541263
blackout_only,186.0,720.0,900.0,76,1,2,0,1,4,4,0.000000,1.000000,1038.759361,367.653776
with_repeater,186.0,720.0,900.0,76,2,2,1,1,5,5,1.000000,1.000000,2.917314,389.721253
blackout_only,186.0,720.0,900.0,77,1,2,0,1,4,4,0.000000,1.000000,1041.389825,367.817012
with_repeater,186.0,720.0,900.0,77,2,2,1,1,5,5,1.000000,1.000000,480.463437,387.800099
blackout_only,186.0,720.0,900.0,78,1,2,0,1,3,3,0.000000,1.000000,1034.285998,370.120428
with_repeater,186.0,720.0,900.0,78,2,2,1,1,5,5,1.000000,1.000000,3.731783,390.134722
blackout_only,186.0,720.0,900.0,79,1,2,0,1,3,3,0.000000,1.000000,1035.404037,368.071294
with_repeater,186.0,720.0,900.0,79,2,2,1,1,5,5,1.000000,1.000000,3.469917,388.495463
blackout_only,186.0,720.0,900.0,80,1,2,0,1,3,3,0.000000,1.000000,1038.596065,369.551593
with_repeater,186.0,720.0,900.0,80,2,2,1,1,5,5,1.000000,1.000000,480.760938,387.366816
blackout_only,186.0,720.0,900.0,81,1,2,0,1,3,3,0.000000,1.000000,1035.845091,369.078615
with_repeater,186.0,720.0,900.0,81,2,2,1,1,5,5,1.000000,1.000000,16.217801,389.549446
blackout_only,186.0,720.0,900.0,82,1,2,0,1,3,3,0.000000,1.000000,1040.162020,370.271547
with_repeater,186.0,720.0,900.0,82,2,2,1,1,5,5,1.000000,1.000000,6.831464,388.120071
blackout_only,186.0,720.0,900.0,83,1,2,0,1,3,3,0.000000,1.000000,1042.390261,369.608179
with_repeater,186.0,720.0,900.0,83,2,2,1,1,5,5,1.000000,1.000000,13.607237,389.019335
blackout_only,186.0,720.0,900.0,84,1,2,0,1,3,3,0.000000,1.000000,1038.785373,368.016994
with_repeater,186.0,720.0,900.0,84,2,2,1,1,5,5,1.000000,1.000000,479.970299,386.562424
blackout_only,186.0,720.0,900.0,85,1,2,0,1,3,3,0.000000,1.000000,1042.966735,371.870330
with_repeater,186.0,720.0,900.0,85,2,2,1,1,5,5,1.000000,1.000000,485.248068,387.835166
blackout_only,186.0,720.0,900.0,86,1,2,0,1,3,3,0.000000,1.000000,1041.662674,370.047062
with_repeater,186.0,720.0,900.0,86,2,2,1,1,5,5,1.000000,1.000000,5.542564,389.458882
blackout_only,186.0,720.0,900.0,87,1,2,0,1,3,3,0.000000,1.000000,1039.182639,368.659563
with_repeater,186.0,720.0,900.0,87,2,2,1,1,5,5,1.000000,1.000000,10.336198,391.590543
blackout_only,186.0,720.0,900.0,88,1,2,0,1,3,3,0.000000,1.000000,1042.170578,370.271843
with_repeater,186.0,720.0,900.0,88,2,2,1,1,5,5,1.000000,1.000000,482.767220,386.910653
blackout_only,186.0,720.0,900.0,89,1,2,0,1,3,3,0.000000,1.000000,1037.246409,368.889263
with_repeater,186.0,720.0,900.0,89,2,2,1,1,5,5,1.000000,1.000000,14.168328,389.319487
blackout_only,186.0,720.0,1800.0,40,1,2,0,2,2,2,0.000000,1.000000,980.177881,368.647933
with_repeater,186.0,720.0,1800.0,40,2,2,3,3,2,2,1.000000,1.000000,209.547783,409.416374
blackout_only,186.0,720.0,1800.0,41,1,2,0,2,2,2,0.000000,1.000000,977.937277,368.316566
with_repeater,186.0,720.0,1800.0,41,2,2,3,3,2,2,1.000000,1.000000,249.229801,415.633909
blackout_only,186.0,720.0,1800.0,42,1,2,0,2,2,2,0.000000,1.000000,975.454891,367.809245
with_repeater,186.0,720.0,1800.0,42,2,2,3,3,2,2,1.000000,1.000000,250.286938,414.629781
blackout_only,186.0,720.0,1800.0,43,1,2,0,2,2,2,0.000000,1.000000,981.385225,371.751382
with_repeater,186.0,720.0,1800.0,43,2,2,3,3,2,2,1.000000,1.000000,225.837301,410.777809
blackout_only,186.0,720.0,1800.0,44,1,2,0,2,2,2,0.000000,1.000000,969.751189,366.684303
with_repeater,186.0,720.0,1800.0,44,2,2,3,3,2,2,1.000000,1.000000,225.491166,412.408467
blackout_only,186.0,720.0,1800.0,45,1,2,0,2,2,2,0.000000,1.000000,976.241800,368.870259
with_repeater,186.0,720.0,1800.0,45,2,2,3,3,2,2,1.000000,1.000000,240.024511,413.795696
blackout_only,186.0,720.0,1800.0,46,1,2,0,2,2,2,0.000000,1.000000,980.036999,368.530834
with_repeater,186.0,720.0,1800.0,46,2,2,3,3,2,2,1.000000,1.000000,220.319461,410.459709
blackout_only,186.0,720.0,1800.0,47,1,2,0,2,2,2,0.000000,1.000000,979.410655,369.246876
with_repeater,186.0,720.0,1800.0,47,2,2,3,3,2,2,1.000000,1.000000,253.770275,416.646073
blackout_only,186.0,720.0,1800.0,48,1,2,0,2,2,2,0.000000,1.000000,968.382116,365.151613
with_repeater,186.0,720.0,1800.0,48,2,2,3,3,2,2,1.000000,1.000000,215.293838,410.427636
blackout_only,186.0,720.0,1800.0,49,1,2,0,2,2,2,0.000000,1.000000,974.894551,366.660606
with_repeater,186.0,720.0,1800.0,49,2,2,3,3,2,2,1.000000,1.000000,220.005107,410.189203
blackout_only,186.0,720.0,1800.0,50,1,2,0,2,2,2,0.000000,1.000000,980.598343,370.274881
with_repeater,186.0,720.0,1800.0,50,2,2,3,3,2,2,1.000000,1.000000,233.636102,411.511740
blackout_only,186.0,720.0,1800.0,51,1,2,0,2,2,2,0.000000,1.000000,979.767433,369.847127
with_repeater,186.0,720.0,1800.0,51,2,2,3,3,2,2,1.000000,1.000000,254.450618,416.079616
blackout_only,186.0,720.0,1800.0,52,1,2,0,2,2,2,0.000000,1.000000,972.611772,367.965179
with_repeater,186.0,720.0,1800.0,52,2,2,3,3,2,2,1.000000,1.000000,254.599984,415.150053
blackout_only,186.0,720.0,1800.0,53,1,2,0,2,2,2,0.000000,1.000000,983.376486,370.676521
with_repeater,186.0,720.0,1800.0,53,2,2,3,3,2,2,1.000000,1.000000,239.153595,413.565178
blackout_only,186.0,720.0,1800.0,54,1,2,0,2,2,2,0.000000,1.000000,986.304932,372.900941
with_repeater,186.0,720.0,1800.0,54,2,2,3,3,2,2,1.000000,1.000000,238.852537,415.084490
blackout_only,186.0,720.0,1800.0,55,1,2,0,2,2,2,0.000000,1.000000,976.762052,368.553676
with_repeater,186.0,720.0,1800.0,55,2,2,3,3,2,2,1.000000,1.000000,242.489096,413.934723
blackout_only,186.0,720.0,1800.0,56,1,2,0,2,2,2,0.000000,1.000000,982.764129,369.477207
with_repeater,186.0,720.0,1800.0,56,2,2,3,3,2,2,1.000000,1.000000,226.572058,412.907298
blackout_only,186.0,720.0,1800.0,57,1,2,0,2,2,2,0.000000,1.000000,974.108514,366.911590
with_repeater,186.0,720.0,1800.0,57,2,2,3,3,2,2,1.000000,1.000000,227.690783,412.809998
blackout_only,186.0,720.0,1800.0,58,1,2,0,2,2,2,0.000000,1.000000,975.977871,369.677599
with_repeater,186.0,720.0,1800.0,58,2,2,3,3,2,2,1.000000,1.000000,232.876523,412.724448
blackout_only,186.0,720.0,1800.0,59,1,2,0,2,2,2,0.000000,1.000000,979.431815,371.150490
with_repeater,186.0,720.0,1800.0,59,2,2,3,3,2,2,1.000000,1.000000,240.652514,414.143277
blackout_only,186.0,720.0,1800.0,60,1,2,0,2,2,2,0.000000,1.000000,975.067829,368.044575
with_repeater,186.0,720.0,1800.0,60,2,2,3,3,2,2,1.000000,1.000000,236.933690,412.329952
blackout_only,186.0,720.0,1800.0,61,1,2,0,2,2,2,0.000000,1.000000,976.299853,369.287879
with_repeater,186.0,720.0,1800.0,61,2,2,3,3,2,2,1.000000,1.000000,244.911998,414.041045
blackout_only,186.0,720.0,1800.0,62,1,2,0,2,2,2,0.000000,1.000000,980.084897,369.867447
with_repeater,186.0,720.0,1800.0,62,2,2,3,3,2,2,1.000000,1.000000,216.648245,409.648601
blackout_only,186.0,720.0,1800.0,63,1,2,0,2,2,2,0.000000,1.000000,976.129969,369.539752
with_repeater,186.0,720.0,1800.0,63,2,2,3,3,2,2,1.000000,1.000000,243.836154,414.102217
blackout_only,186.0,720.0,1800.0,64,1,2,0,2,2,2,0.000000,1.000000,978.923293,369.168436
with_repeater,186.0,720.0,1800.0,64,2,2,3,3,2,2,1.000000,1.000000,227.801417,411.668835
blackout_only,186.0,720.0,1800.0,65,1,2,0,2,2,2,0.000000,1.000000,979.496006,368.040605
with_repeater,186.0,720.0,1800.0,65,2,2,3,3,2,2,1.000000,1.000000,215.604705,409.676787
blackout_only,186.0,720.0,1800.0,66,1,2,0,2,2,2,0.000000,1.000000,974.018434,367.986057
with_repeater,186.0,720.0,1800.0,66,2,2,3,3,2,2,1.000000,1.000000,223.028718,410.934829
blackout_only,186.0,720.0,1800.0,67,1,2,0,2,2,2,0.000000,1.000000,980.087602,368.234105
with_repeater,186.0,720.0,1800.0,67,2,2,3,3,2,2,1.000000,1.000000,235.608017,412.581000
blackout_only,186.0,720.0,1800.0,68,1,2,0,2,2,2,0.000000,1.000000,975.552553,369.072158
with_repeater,186.0,720.0,1800.0,68,2,2,3,3,2,2,1.000000,1.000000,236.950868,412.484238
blackout_only,186.0,720.0,1800.0,69,1,2,0,2,2,2,0.000000,1.000000,970.655885,367.522474
