scenario,mars_base_latency_s,blackout_start_s,blackout_duration_s,sim_end_s,reconcile_interval_s,global_timeout_s,global_max_rounds,seed,earth_success,earth_total,mars_success,mars_total,global_pre_success,global_pre_total,global_during_success,global_during_total,global_post_success,global_post_total,phase_timeout_s,pre_window_s,post_window_s,temporally_scaled,first_success_after_blackout_s,avg_global_latency_s,earth_local_avg_latency_s,earth_local_p95_latency_s,mars_local_avg_latency_s,mars_local_p95_latency_s,global_phase1_responses_earth,global_phase1_responses_leo,global_phase1_responses_moon,global_phase1_responses_mars,global_phase2_responses_earth,global_phase2_responses_leo,global_phase2_responses_moon,global_phase2_responses_mars,network_src_sent_earth,network_src_sent_leo,network_src_sent_moon,network_src_sent_mars,network_src_avg_oneway_s_earth,network_src_avg_oneway_s_leo,network_src_avg_oneway_s_moon,network_src_avg_oneway_s_mars
with_repeater,1342.0,600.0,300.0,4000.0,120.0,500.0,1,89,6160,6160,6861,6861,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,161.194599,2458.801516,0.250872,0.263683,0.021056,0.022611,30,6,6,15,25,5,5,12,123365,11,11,82359,0.349134,0.019823,1.280796,0.363145
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,40,6427,6427,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4141.817286,2678.935762,0.250942,0.263853,0.021066,0.022637,25,5,5,9,15,3,3,6,128660,8,8,85920,0.305430,0.020427,1.279126,0.237870
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,40,6427,6427,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,159.644548,2128.743596,0.250915,0.263480,0.021077,0.022663,35,7,7,18,30,6,6,15,128735,13,13,85929,0.348086,0.019500,1.281426,0.365202
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,41,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4148.186023,2681.058674,0.250985,0.263674,0.021043,0.022651,25,5,5,9,15,3,3,6,128656,8,8,85920,0.305486,0.020518,1.278848,0.237945
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,41,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,147.643948,2126.952594,0.250973,0.263784,0.021039,0.022628,35,7,7,18,30,6,6,15,128735,13,13,85929,0.347798,0.019882,1.281073,0.365458
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,42,6427,6427,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4146.500634,2680.496878,0.250939,0.263608,0.021057,0.022640,25,5,5,9,15,3,3,6,128660,8,8,85920,0.305693,0.018579,1.279943,0.237994
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,42,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,159.265574,2128.283644,0.250980,0.263505,0.021066,0.022651,35,7,7,18,30,6,6,15,128732,13,13,85929,0.348039,0.020307,1.278455,0.365555
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,43,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4146.699979,2680.563326,0.251010,0.263806,0.021071,0.022680,25,5,5,9,15,3,3,6,128646,8,8,85920,0.305746,0.021269,1.276640,0.237973
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,43,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,154.978282,2127.549329,0.251007,0.263862,0.021074,0.022663,35,7,7,18,30,6,6,15,128721,13,13,85929,0.348094,0.020292,1.278785,0.365104
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,44,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4151.596155,2682.195385,0.251028,0.263760,0.021090,0.022674,25,5,5,9,15,3,3,6,128640,8,8,85920,0.305704,0.019316,1.279238,0.238001
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,44,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,166.141376,2129.985767,0.251134,0.263586,0.021093,0.022702,35,7,7,18,30,6,6,15,128715,13,13,85929,0.347833,0.020252,1.280819,0.365040
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,45,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4145.902611,2680.297537,0.250997,0.263927,0.021080,0.022663,25,5,5,9,15,3,3,6,128649,8,8,85920,0.305536,0.019496,1.279460,0.237853
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,45,6427,6427,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,155.121387,2128.765064,0.250839,0.263629,0.021067,0.022663,35,7,7,18,30,6,6,15,128735,13,13,85929,0.348007,0.019567,1.278021,0.364703
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,46,6427,6427,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4153.883089,2682.957696,0.250935,0.263565,0.021067,0.022655,25,5,5,9,15,3,3,6,128660,8,8,85920,0.305831,0.018922,1.277501,0.238042
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,46,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,161.700307,2128.399450,0.251025,0.263899,0.021073,0.022634,35,7,7,18,30,6,6,15,128715,13,13,85929,0.348202,0.018792,1.280824,0.364630
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,47,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4147.601599,2680.863866,0.250981,0.263939,0.021072,0.022656,25,5,5,9,15,3,3,6,128656,8,8,85920,0.305589,0.019070,1.279968,0.237923
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,47,6427,6427,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,151.244029,2126.434019,0.250918,0.263628,0.021052,0.022611,35,7,7,18,30,6,6,15,128735,13,13,85929,0.347878,0.021358,1.277551,0.364635
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,48,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4136.281807,2677.090602,0.251024,0.263736,0.021071,0.022651,25,5,5,9,15,3,3,6,128640,8,8,85920,0.305580,0.021480,1.278500,0.237806
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,48,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,151.906812,2127.068633,0.251006,0.263935,0.021070,0.022679,35,7,7,18,30,6,6,15,128721,13,13,85929,0.347805,0.021400,1.279608,0.364848
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,49,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4148.102098,2681.030699,0.251069,0.263753,0.021054,0.022610,25,5,5,9,15,3,3,6,128640,8,8,85920,0.305666,0.019911,1.277686,0.238039
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,49,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,162.912300,2129.388498,0.251083,0.263955,0.021058,0.022613,35,7,7,18,30,6,6,15,128715,13,13,85929,0.347913,0.020630,1.278174,0.365244
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,50,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4145.020191,2680.003397,0.251023,0.263658,0.021081,0.022666,25,5,5,9,15,3,3,6,128640,8,8,85920,0.305507,0.020261,1.282112,0.237792
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,50,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,176.133038,2132.136219,0.251101,0.263810,0.021075,0.022651,35,7,7,18,30,6,6,15,128715,13,13,85929,0.347854,0.020614,1.280317,0.365328
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,51,6427,6427,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4145.894789,2680.294930,0.250966,0.264057,0.021071,0.022627,25,5,5,9,15,3,3,6,128660,8,8,85920,0.305568,0.020265,1.285341,0.237799
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,51,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,147.445619,2125.551162,0.251104,0.263807,0.021076,0.022619,35,7,7,18,30,6,6,15,128715,13,13,85929,0.347823,0.019060,1.282406,0.364996
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,52,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4148.103116,2681.031039,0.251092,0.263843,0.021068,0.022631,25,5,5,9,15,3,3,6,128640,8,8,85920,0.305569,0.020535,1.280619,0.238102
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,52,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,156.916593,2128.016898,0.251156,0.263983,0.021068,0.022633,35,7,7,18,30,6,6,15,128715,13,13,85929,0.347858,0.020723,1.281522,0.365569
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,53,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4142.827245,2679.272415,0.251024,0.263510,0.021056,0.022635,25,5,5,9,15,3,3,6,128640,8,8,85920,0.305740,0.020265,1.278123,0.238223
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,53,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,147.333872,2126.356860,0.251022,0.263656,0.021073,0.022663,35,7,7,18,30,6,6,15,128715,13,13,85929,0.347952,0.019602,1.279650,0.365200
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,54,6427,6427,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4147.235040,2680.741680,0.250963,0.263292,0.021064,0.022643,25,5,5,9,15,3,3,6,128660,8,8,85920,0.305629,0.020606,1.280429,0.238111
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,54,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,150.536856,2125.926880,0.251130,0.263452,0.021046,0.022620,35,7,7,18,30,6,6,15,128715,13,13,85929,0.348009,0.020069,1.280324,0.364781
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,55,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4149.718395,2681.569465,0.251081,0.263806,0.021074,0.022659,25,5,5,9,15,3,3,6,128640,8,8,85920,0.305607,0.021231,1.279850,0.237926
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,55,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,145.880441,2128.105143,0.251119,0.263901,0.021069,0.022655,35,7,7,18,30,6,6,15,128715,13,13,85929,0.348002,0.020339,1.279820,0.365076
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,56,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4141.992512,2678.994171,0.251082,0.263881,0.021079,0.022684,25,5,5,9,15,3,3,6,128640,8,8,85920,0.305608,0.018975,1.284828,0.238058
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,56,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,152.481847,2126.291792,0.251096,0.263749,0.021075,0.022672,35,7,7,18,30,6,6,15,128715,13,13,85929,0.347938,0.018869,1.282076,0.365533
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,57,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4152.403138,2682.464379,0.250991,0.263733,0.021072,0.022659,25,5,5,9,15,3,3,6,128650,8,8,85920,0.305786,0.020211,1.276686,0.237804
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,57,6427,6427,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,165.608191,2128.513618,0.250948,0.263687,0.021067,0.022624,35,7,7,18,30,6,6,15,128735,13,13,85929,0.348389,0.019911,1.278028,0.364666
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,58,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4144.127524,2679.705841,0.251114,0.263798,0.021069,0.022679,25,5,5,9,15,3,3,6,128640,8,8,85920,0.305660,0.019475,1.278972,0.237856
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,58,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,149.484094,2126.454099,0.250989,0.263896,0.021072,0.022683,35,7,7,18,30,6,6,15,128731,13,13,85929,0.347762,0.020439,1.282033,0.365313
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,59,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4153.396698,2682.795566,0.250999,0.263478,0.021043,0.022653,25,5,5,9,15,3,3,6,128649,8,8,85920,0.305837,0.021185,1.278075,0.238044
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,59,6427,6427,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,170.484303,2131.246114,0.250916,0.263601,0.021063,0.022678,35,7,7,18,30,6,6,15,128735,13,13,85929,0.348277,0.021426,1.281480,0.364990
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,60,6427,6427,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4151.303848,2682.097949,0.250966,0.263499,0.021077,0.022649,25,5,5,9,15,3,3,6,128660,8,8,85920,0.305625,0.021163,1.276919,0.238078
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,60,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,165.267465,2130.226326,0.250978,0.263571,0.021080,0.022656,35,7,7,18,30,6,6,15,128733,13,13,85929,0.347813,0.020252,1.278483,0.365777
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,61,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4156.681463,2683.890488,0.251030,0.263919,0.021077,0.022666,25,5,5,9,15,3,3,6,128640,8,8,85920,0.305561,0.022137,1.280083,0.238144
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,61,6427,6427,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,160.855610,2129.651403,0.250904,0.263749,0.021079,0.022673,35,7,7,18,30,6,6,15,128735,13,13,85929,0.347956,0.021495,1.282777,0.365031
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,62,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4138.793827,2677.927942,0.250997,0.263813,0.021080,0.022660,25,5,5,9,15,3,3,6,128650,8,8,85920,0.305629,0.018960,1.277497,0.237832
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,62,6427,6427,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,153.741884,2128.386640,0.250955,0.263635,0.021083,0.022668,35,7,7,18,30,6,6,15,128735,13,13,85929,0.348128,0.019893,1.280091,0.364775
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,63,6427,6427,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4153.319520,2682.769840,0.250892,0.263859,0.021056,0.022636,25,5,5,9,15,3,3,6,128660,8,8,85920,0.305623,0.021062,1.278405,0.238148
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,63,6427,6427,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,156.366191,2129.279507,0.250833,0.263686,0.021037,0.022623,35,7,7,18,30,6,6,15,128735,13,13,85929,0.348144,0.020405,1.278708,0.365529
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,64,6427,6427,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4148.134683,2681.041561,0.250924,0.263516,0.021058,0.022600,25,5,5,9,15,3,3,6,128660,8,8,85920,0.305568,0.019741,1.277642,0.238015
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,64,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,155.864385,2127.811014,0.251103,0.263715,0.021064,0.022638,35,7,7,18,30,6,6,15,128715,13,13,85929,0.347949,0.020683,1.281195,0.365401
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,65,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4145.858147,2680.282716,0.250983,0.263715,0.021069,0.022650,25,5,5,9,15,3,3,6,128656,8,8,85920,0.305504,0.020146,1.281416,0.237938
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,65,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,147.426899,2126.376144,0.250988,0.263714,0.021079,0.022653,35,7,7,18,30,6,6,15,128731,13,13,85929,0.347609,0.020437,1.280683,0.364755
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,66,6427,6427,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4148.231823,2681.073941,0.250960,0.263467,0.021082,0.022662,25,5,5,9,15,3,3,6,128660,8,8,85920,0.305838,0.018588,1.278695,0.237773
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,66,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,165.352127,2129.044786,0.251091,0.263960,0.021081,0.022675,35,7,7,18,30,6,6,15,128715,13,13,85929,0.348371,0.019740,1.277039,0.365168
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,67,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4148.962508,2681.317503,0.251079,0.263586,0.021073,0.022677,25,5,5,9,15,3,3,6,128640,8,8,85920,0.305650,0.021860,1.281611,0.238024
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,67,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,165.628765,2130.195936,0.251092,0.263648,0.021063,0.022669,35,7,7,18,30,6,6,15,128715,13,13,85929,0.348351,0.021107,1.280508,0.364869
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,68,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4139.906567,2678.298856,0.251025,0.263824,0.021064,0.022637,25,5,5,9,15,3,3,6,128640,8,8,85920,0.305560,0.020929,1.278937,0.237776
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,68,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,148.696295,2127.154331,0.251104,0.263965,0.021055,0.022623,35,7,7,18,30,6,6,15,128715,13,13,85929,0.348159,0.019982,1.281708,0.365105
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,69,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4141.049743,2678.679914,0.251056,0.263722,0.021068,0.022679,25,5,5,9,15,3,3,6,128640,8,8,85920,0.305762,0.020110,1.278617,0.237991
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,69,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,148.213849,2127.278164,0.251173,0.263815,0.021059,0.022645,35,7,7,18,30,6,6,15,128715,13,13,85929,0.348265,0.019460,1.281039,0.365107
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,70,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4144.492707,2679.827569,0.251125,0.264173,0.021031,0.022617,25,5,5,9,15,3,3,6,128640,8,8,85920,0.305506,0.019325,1.283077,0.237941
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,70,6427,6427,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,154.444554,2127.741017,0.250958,0.264064,0.021056,0.022668,35,7,7,18,30,6,6,15,128735,13,13,85929,0.347783,0.019295,1.281994,0.365196
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,71,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4149.666519,2681.552173,0.251049,0.263732,0.021049,0.022646,25,5,5,9,15,3,3,6,128640,8,8,85920,0.305681,0.020303,1.280619,0.238139
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,71,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,149.516503,2126.386395,0.251128,0.263484,0.021057,0.022640,35,7,7,18,30,6,6,15,128715,13,13,85929,0.347816,0.019942,1.281046,0.365314
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,72,6427,6427,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4145.750097,2680.246699,0.250921,0.263824,0.021079,0.022663,25,5,5,9,15,3,3,6,128660,8,8,85920,0.305629,0.020760,1.280812,0.238075
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,72,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,162.967550,2128.320644,0.251012,0.263990,0.021072,0.022662,35,7,7,18,30,6,6,15,128715,13,13,85929,0.347928,0.020626,1.280010,0.365138
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,73,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4160.274786,2685.088262,0.251004,0.263657,0.021049,0.022606,25,5,5,9,15,3,3,6,128647,8,8,85920,0.305940,0.019896,1.278833,0.238110
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,73,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,161.428882,2129.134414,0.251015,0.263944,0.021052,0.022617,35,7,7,18,30,6,6,15,128715,13,13,85929,0.348063,0.020262,1.279481,0.365072
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,74,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4146.293676,2680.427892,0.250980,0.263613,0.021074,0.022680,25,5,5,9,15,3,3,6,128657,8,8,85920,0.305591,0.020262,1.282949,0.237906
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,74,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,183.105771,2132.002141,0.251091,0.263587,0.021066,0.022649,35,7,7,18,30,6,6,15,128715,13,13,85929,0.348012,0.020720,1.281926,0.365598
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,75,6427,6427,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4148.417104,2681.135701,0.250890,0.263725,0.021069,0.022651,25,5,5,9,15,3,3,6,128660,8,8,85920,0.305658,0.020773,1.277743,0.238067
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,75,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,146.172331,2126.367336,0.251103,0.263524,0.021064,0.022646,35,7,7,18,30,6,6,15,128715,13,13,85929,0.347848,0.019903,1.276832,0.364850
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,76,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4157.794028,2684.261343,0.251131,0.263700,0.021068,0.022682,25,5,5,9,15,3,3,6,128640,8,8,85920,0.305668,0.019935,1.278919,0.238159
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,76,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,154.083111,2127.876197,0.251118,0.263546,0.021091,0.022715,35,7,7,18,30,6,6,15,128715,13,13,85929,0.348320,0.020458,1.277424,0.364705
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,77,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4147.036004,2680.675335,0.251122,0.263963,0.021080,0.022661,25,5,5,9,15,3,3,6,128640,8,8,85920,0.305602,0.019832,1.280509,0.237933
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,77,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,168.724429,2130.379226,0.250975,0.264006,0.021078,0.022680,35,7,7,18,30,6,6,15,128735,13,13,85929,0.348083,0.020269,1.280657,0.365498
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,78,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4142.954579,2679.314860,0.251052,0.263793,0.021062,0.022661,25,5,5,9,15,3,3,6,128640,8,8,85920,0.305628,0.017856,1.278464,0.237818
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,78,6427,6427,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,161.118566,2128.587609,0.250964,0.263677,0.021061,0.022622,35,7,7,18,30,6,6,15,128735,13,13,85929,0.347771,0.019180,1.282976,0.365495
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,79,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4147.115447,2680.701816,0.251086,0.263740,0.021076,0.022635,25,5,5,9,15,3,3,6,128640,8,8,85920,0.305640,0.018124,1.281103,0.238004
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,79,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,168.424956,2130.343231,0.251134,0.263670,0.021073,0.022635,35,7,7,18,30,6,6,15,128715,13,13,85929,0.348056,0.018295,1.280179,0.365577
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,80,6427,6427,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4149.612305,2681.534102,0.250930,0.263661,0.021068,0.022650,25,5,5,9,15,3,3,6,128660,8,8,85920,0.305597,0.020440,1.280704,0.238190
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,80,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,169.769590,2131.247964,0.251021,0.263625,0.021070,0.022678,35,7,7,18,30,6,6,15,128715,13,13,85929,0.347940,0.020780,1.279470,0.365532
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,81,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4149.263006,2681.417669,0.251109,0.264041,0.021077,0.022644,25,5,5,9,15,3,3,6,128640,8,8,85920,0.305820,0.019918,1.277985,0.238034
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,81,6426,6426,7158,7158,2,2,0,0,2,2,3355.000000,6710.000000,6855.000000,1,175.387316,2130.560159,0.251019,0.263942,0.021087,0.022674,35,7,7,18,30,6,6,15,128715,13,13,85929,0.348060,0.020077,1.279011,0.365545
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,82,6426,6426,7158,7158,2,2,0,0,1,1,3355.000000,6710.000000,6855.000000,1,4146.058771,2680.349590,0.251064,0.263598,0.021069,0.022644,25,5,5,9,15,3,3,6,128640,8,8,85920,0.305658,0.021902,1.283837,0.237939
